index, value
0, 2476
1, 2459
2, 2479
3, 2477
4, 2486
5, 2477
6, 2479
7, 2477
8, 2479
9, 2467
10, 2477
11, 2479
12, 2477
13, 2477
14, 2478
15, 2476
16, 2476
17, 2470
18, 2476
19, 2476
20, 2476
21, 2470
22, 2476
23, 2470
24, 2470
25, 2476
26, 2470
27, 2476
28, 2470
29, 2470
30, 2470
31, 2476
32, 2470
33, 2467
34, 2470
35, 2476
36, 2470
37, 2470
38, 2470
39, 2470
40, 2470
41, 2465
42, 2459
43, 2467
44, 2467
45, 2470
46, 2470
47, 2470
48, 2470
49, 2467
50, 2470
51, 2470
52, 2459
53, 2470
54, 2470
55, 2470
56, 2470
57, 2470
58, 2470
59, 2470
60, 2470
61, 2470
62, 2470
63, 2470
64, 2470
65, 2470
66, 2470
67, 2470
68, 2470
69, 2470
70, 2470
71, 2467
72, 2467
73, 2459
74, 2470
75, 2470
76, 2467
77, 2470
78, 2470
79, 2470
80, 2470
81, 2467
82, 2467
83, 2470
84, 2470
85, 2470
86, 2467
87, 2467
88, 2467
89, 2467
90, 2470
91, 2467
92, 2467
93, 2470
94, 2470
95, 2470
96, 2467
97, 2470
98, 2470
99, 2470
100, 2470
101, 2470
102, 2465
103, 2470
104, 2470
105, 2459
106, 2462
107, 2459
108, 2467
109, 2467
110, 2467
111, 2470
112, 2470
113, 2459
114, 2467
115, 2467
116, 2467
117, 2470
118, 2470
119, 2467
120, 2467
121, 2470
122, 2470
123, 2470
124, 2467
125, 2470
126, 2467
127, 2457
128, 2467
129, 2470
130, 2467
131, 2470
132, 2467
133, 2467
134, 2467
135, 2470
136, 2470
137, 2459
138, 2467
139, 2467
140, 2467
141, 2470
142, 2459
143, 2470
144, 2470
145, 2470
146, 2470
147, 2470
148, 2470
149, 2470
150, 2456
151, 2459
152, 2465
153, 2459
154, 2470
155, 2467
156, 2467
157, 2467
158, 2470
159, 2470
160, 2467
161, 2467
162, 2470
163, 2470
164, 2470
165, 2467
166, 2467
167, 2470
168, 2470
169, 2461
170, 2470
171, 2467
172, 2467
173, 2467
174, 2467
175, 2470
176, 2465
177, 2465
178, 2467
179, 2467
180, 2470
181, 2467
182, 2467
183, 2467
184, 2467
185, 2470
186, 2467
187, 2465
188, 2470
189, 2470
190, 2470
191, 2467
192, 2467
193, 2467
194, 2470
195, 2470
196, 2470
197, 2467
198, 2467
199, 2470
200, 2470
201, 2459
202, 2459
203, 2470
204, 2467
205, 2470
206, 2470
207, 2470
208, 2467
209, 2467
210, 2465
211, 2470
212, 2470
213, 2459
214, 2470
215, 2470
216, 2467
217, 2470
218, 2470
219, 2470
220, 2470
221, 2467
222, 2467
223, 2456
224, 2459
225, 2467
226, 2470
227, 2470
228, 2467
229, 2470
230, 2470
231, 2470
232, 2470
233, 2461
234, 2467
235, 2467
236, 2470
237, 2470
238, 2470
239, 2467
240, 2470
241, 2470
242, 2470
243, 2470
244, 2467
245, 2467
246, 2467
247, 2470
248, 2470
249, 2470
250, 2467
251, 2459
252, 2470
253, 2470
254, 2470
255, 2467
256, 2467
257, 2467
258, 2470
259, 2470
260, 2470
261, 2470
262, 2470
263, 2456
264, 2461
265, 2467
266, 2470
267, 2467
268, 2467
269, 2467
270, 2459
271, 2467
272, 2470
273, 2467
274, 2465
275, 2459
276, 2470
277, 2467
278, 2470
279, 2467
280, 2467
281, 2467
282, 2470
283, 2470
284, 2470
285, 2470
286, 2470
287, 2470
288, 2470
289, 2470
290, 2470
291, 2467
292, 2459
293, 2459
294, 2465
295, 2467
296, 2467
297, 2459
298, 2462
299, 2459
300, 2467
301, 2470
302, 2459
303, 2465
304, 2470
305, 2470
306, 2470
307, 2470
308, 2467
309, 2470
310, 2470
311, 2470
312, 2470
313, 2459
314, 2467
315, 2467
316, 2459
317, 2467
318, 2470
319, 2467
320, 2467
321, 2470
322, 2470
323, 2467
324, 2467
325, 2467
326, 2470
327, 2457
328, 2467
329, 2459
330, 2470
331, 2470
332, 2470
333, 2467
334, 2470
335, 2470
336, 2470
337, 2467
338, 2465
339, 2467
340, 2467
341, 2470
342, 2467
343, 2467
344, 2470
345, 2459
346, 2467
347, 2470
348, 2470
349, 2465
350, 2470
351, 2467
352, 2470
353, 2470
354, 2467
355, 2467
356, 2470
357, 2470
358, 2470
359, 2459
360, 2467
361, 2459
362, 2464
363, 2459
364, 2467
365, 2470
366, 2470
367, 2467
368, 2464
369, 2459
370, 2467
371, 2470
372, 2470
373, 2470
374, 2467
375, 2470
376, 2470
377, 2470
378, 2467
379, 2470
380, 2470
381, 2470
382, 2470
383, 2465
384, 2456
385, 2459
386, 2467
387, 2470
388, 2467
389, 2467
390, 2470
391, 2470
392, 2470
393, 2459
394, 2467
395, 2467
396, 2465
397, 2470
398, 2470
399, 2467
400, 2467
401, 2470
402, 2470
403, 2470
404, 2467
405, 2465
406, 2467
407, 2467
408, 2467
409, 2470
410, 2467
411, 2465
412, 2470
413, 2470
414, 2470
415, 2467
416, 2470
417, 2470
418, 2456
419, 2464
420, 2459
421, 2462
422, 2461
423, 2470
424, 2470
425, 2464
426, 2467
427, 2470
428, 2467
429, 2467
430, 2467
431, 2467
432, 2467
433, 2470
434, 2467
435, 2467
436, 2467
437, 2467
438, 2470
439, 2470
440, 2470
441, 2470
442, 2470
443, 2470
444, 2467
445, 2470
446, 2470
447, 2470
448, 2470
449, 2467
450, 2470
451, 2470
452, 2470
453, 2467
454, 2465
455, 2465
456, 2470
457, 2459
458, 2470
459, 2462
460, 2459
461, 2470
462, 2470
463, 2470
464, 2470
465, 2467
466, 2470
467, 2470
468, 2470
469, 2470
470, 2467
471, 2465
472, 2467
473, 2470
474, 2470
475, 2470
476, 2467
477, 2465
478, 2467
479, 2459
480, 2467
481, 2470
482, 2467
483, 2465
484, 2470
485, 2456
486, 2467
487, 2467
488, 2470
489, 2464
490, 2459
491, 2470
492, 2470
493, 2467
494, 2470
495, 2470
496, 2470
497, 2456
498, 2459
499, 2467
500, 2470
501, 2470
502, 2470
503, 2467
504, 2470
505, 2470
506, 2470
507, 2470
508, 2470
509, 2459
510, 2465
511, 2470
512, 2470
513, 2470
514, 2470
515, 2467
516, 2470
517, 2470
518, 2470
519, 2470
520, 2467
521, 2456
522, 2459
523, 2467
524, 2467
525, 2467
526, 2470
527, 2470
528, 2470
529, 2467
530, 2470
531, 2470
532, 2470
533, 2456
534, 2459
535, 2470
536, 2470
537, 2470
538, 2467
539, 2467
540, 2457
541, 2467
542, 2465
543, 2470
544, 2467
545, 2462
546, 2459
547, 2465
548, 2467
549, 2470
550, 2470
551, 2467
552, 2467
553, 2459
554, 2467
555, 2470
556, 2470
557, 2470
558, 2467
559, 2467
560, 2470
561, 2470
562, 2470
563, 2467
564, 2467
565, 2470
566, 2470
567, 2467
568, 2467
569, 2465
570, 2470
571, 2467
572, 2470
573, 2467
574, 2465
575, 2470
576, 2470
577, 2470
578, 2470
579, 2467
580, 2467
581, 2467
582, 2470
583, 2470
584, 2470
585, 2459
586, 2470
587, 2467
588, 2470
589, 2467
590, 2470
591, 2470
592, 2467
593, 2465
594, 2470
595, 2467
596, 2467
597, 2467
598, 2465
599, 2470
600, 2470
601, 2470
602, 2467
603, 2467
604, 2467
605, 2470
606, 2470
607, 2467
608, 2444
609, 2459
610, 2470
611, 2467
612, 2467
613, 2470
614, 2470
615, 2470
616, 2467
617, 2459
618, 2465
619, 2470
620, 2470
621, 2470
622, 2467
623, 2467
624, 2470
625, 2470
626, 2470
627, 2470
628, 2467
629, 2470
630, 2470
631, 2470
632, 2467
633, 2467
634, 2459
635, 2464
636, 2459
637, 2461
638, 2470
639, 2467
640, 2467
641, 2467
642, 2470
643, 2470
644, 2470
645, 2467
646, 2467
647, 2470
648, 2470
649, 2461
650, 2470
651, 2459
652, 2470
653, 2470
654, 2470
655, 2467
656, 2462
657, 2459
658, 2465
659, 2467
660, 2467
661, 2470
662, 2470
663, 2459
664, 2465
665, 2470
666, 2467
667, 2470
668, 2467
669, 2465
670, 2470
671, 2467
672, 2456
673, 2470
674, 2476
675, 2476
676, 2457
677, 2476
678, 2476
679, 2476
680, 2470
681, 2470
682, 2470
683, 2470
684, 2470
685, 2476
686, 2470
687, 2470
688, 2470
689, 2467
690, 2467
691, 2470
692, 2470
693, 2467
694, 2470
695, 2467
696, 2470
697, 2476
698, 2470
699, 2470
700, 2470
701, 2470
702, 2470
703, 2470
704, 2470
705, 2470
706, 2470
707, 2461
708, 2470
709, 2470
710, 2470
711, 2470
712, 2470
713, 2467
714, 2470
715, 2470
716, 2470
717, 2470
718, 2470
719, 2470
720, 2470
721, 2467
722, 2467
723, 2459
724, 2467
725, 2470
726, 2470
727, 2467
728, 2467
729, 2470
730, 2470
731, 2470
732, 2467
733, 2470
734, 2470
735, 2470
736, 2470
737, 2467
738, 2467
739, 2470
740, 2470
741, 2470
742, 2467
743, 2467
744, 2470
745, 2459
746, 2456
747, 2459
748, 2470
749, 2467
750, 2467
751, 2470
752, 2470
753, 2470
754, 2470
755, 2467
756, 2467
757, 2470
758, 2470
759, 2467
760, 2467
761, 2459
762, 2467
763, 2470
764, 2470
765, 2467
766, 2465
767, 2467
768, 2470
769, 2470
770, 2467
771, 2467
772, 2467
773, 2467
774, 2463
775, 2459
776, 2465
777, 2465
778, 2470
779, 2470
780, 2462
781, 2459
782, 2467
783, 2459
784, 2467
785, 2470
786, 2470
787, 2470
788, 2467
789, 2465
790, 2470
791, 2470
792, 2470
793, 2467
794, 2465
795, 2465
796, 2467
797, 2467
798, 2457
799, 2467
800, 2470
801, 2470
802, 2467
803, 2470
804, 2470
805, 2470
806, 2467
807, 2467
808, 2470
809, 2467
810, 2470
811, 2470
812, 2456
813, 2459
814, 2470
815, 2467
816, 2467
817, 2467
818, 2470
819, 2470
820, 2470
821, 2465
822, 2470
823, 2470
824, 2470
825, 2470
826, 2467
827, 2470
828, 2470
829, 2470
830, 2470
831, 2467
832, 2470
833, 2470
834, 2470
835, 2470
836, 2467
837, 2470
838, 2470
839, 2470
840, 2467
841, 2459
842, 2467
843, 2467
844, 2467
845, 2470
846, 2467
847, 2467
848, 2467
849, 2470
850, 2470
851, 2470
852, 2470
853, 2467
854, 2467
855, 2470
856, 2470
857, 2470
858, 2467
859, 2470
860, 2470
861, 2467
862, 2467
863, 2465
864, 2467
865, 2470
866, 2467
867, 2457
868, 2463
869, 2459
870, 2465
871, 2470
872, 2470
873, 2461
874, 2470
875, 2470
876, 2470
877, 2470
878, 2467
879, 2470
880, 2470
881, 2467
882, 2470
883, 2470
884, 2470
885, 2467
886, 2465
887, 2467
888, 2459
889, 2461
890, 2467
891, 2467
892, 2467
893, 2470
894, 2470
895, 2467
896, 2467
897, 2465
898, 2470
899, 2470
900, 2470
901, 2467
902, 2467
903, 2470
904, 2470
905, 2461
906, 2470
907, 2467
908, 2464
909, 2459
910, 2467
911, 2470
912, 2467
913, 2467
914, 2464
915, 2459
916, 2467
917, 2467
918, 2465
919, 2467
920, 2470
921, 2470
922, 2467
923, 2467
924, 2467
925, 2470
926, 2470
927, 2470
928, 2470
929, 2470
930, 2467
931, 2462
932, 2459
933, 2465
934, 2465
935, 2467
936, 2470
937, 2459
938, 2467
939, 2467
940, 2465
941, 2467
942, 2470
943, 2470
944, 2467
945, 2465
946, 2465
947, 2467
948, 2467
949, 2461
950, 2470
951, 2470
952, 2470
953, 2467
954, 2467
955, 2470
956, 2467
957, 2465
958, 2470
959, 2470
960, 2467
961, 2470
962, 2467
963, 2470
964, 2470
965, 2470
966, 2467
967, 2465
968, 2470
969, 2470
970, 2470
971, 2470
972, 2467
973, 2467
974, 2470
975, 2470
976, 2470
977, 2467
978, 2465
979, 2467
980, 2467
981, 2467
982, 2456
983, 2459
984, 2467
985, 2456
986, 2459
987, 2465
988, 2470
989, 2470
990, 2470
991, 2467
992, 2467
993, 2470
994, 2467
995, 2470
996, 2470
997, 2467
998, 2467
999, 2470
1000, 2470
1001, 2459
1002, 2467
1003, 2465
1004, 2470
1005, 2467
1006, 2470
1007, 2467
1008, 2467
1009, 2467
1010, 2470
1011, 2470
1012, 2470
1013, 2467
1014, 2470
1015, 2470
1016, 2470
1017, 2470
1018, 2467
1019, 2457
1020, 2470
1021, 2467
1022, 2467
1023, 2467
1024, 2467
1025, 2470
1026, 2467
1027, 2467
1028, 2467
1029, 2465
1030, 2462
1031, 2459
1032, 2465
1033, 2459
1034, 2467
1035, 2467
1036, 2470
1037, 2470
1038, 2467
1039, 2470
1040, 2470
1041, 2459
1042, 2470
1043, 2470
1044, 2470
1045, 2467
1046, 2470
1047, 2467
1048, 2470
1049, 2467
1050, 2465
1051, 2470
1052, 2470
1053, 2467
1054, 2459
1055, 2465
1056, 2464
1057, 2459
1058, 2470
1059, 2470
1060, 2467
1061, 2470
1062, 2470
1063, 2470
1064, 2470
1065, 2459
1066, 2467
1067, 2470
1068, 2459
1069, 2467
1070, 2470
1071, 2467
1072, 2465
1073, 2467
1074, 2470
1075, 2467
1076, 2467
1077, 2467
1078, 2467
1079, 2470
1080, 2470
1081, 2470
1082, 2467
1083, 2470
1084, 2470
1085, 2470
1086, 2467
1087, 2467
1088, 2470
1089, 2467
1090, 2457
1091, 2467
1092, 2467
1093, 2467
1094, 2470
1095, 2467
1096, 2465
1097, 2456
1098, 2459
1099, 2467
1100, 2465
1101, 2470
1102, 2470
1103, 2470
1104, 2470
1105, 2467
1106, 2467
1107, 2470
1108, 2470
1109, 2470
1110, 2467
1111, 2470
1112, 2470
1113, 2470
1114, 2467
1115, 2467
1116, 2467
1117, 2464
1118, 2459
1119, 2467
1120, 2467
1121, 2459
1122, 2465
1123, 2470
1124, 2467
1125, 2467
1126, 2467
1127, 2470
1128, 2470
1129, 2459
1130, 2470
1131, 2467
1132, 2467
1133, 2470
1134, 2470
1135, 2470
1136, 2456
1137, 2459
1138, 2470
1139, 2470
1140, 2467
1141, 2465
1142, 2467
1143, 2459
1144, 2461
1145, 2467
1146, 2467
1147, 2467
1148, 2470
1149, 2470
1150, 2470
1151, 2467
1152, 2470
1153, 2470
1154, 2470
1155, 2470
1156, 2467
1157, 2459
1158, 2467
1159, 2470
1160, 2470
1161, 2459
1162, 2467
1163, 2467
1164, 2465
1165, 2470
1166, 2470
1167, 2459
1168, 2461
1169, 2467
1170, 2467
1171, 2467
1172, 2467
1173, 2470
1174, 2470
1175, 2467
1176, 2467
1177, 2470
1178, 2467
1179, 2470
1180, 2470
1181, 2467
1182, 2470
1183, 2470
1184, 2470
1185, 2467
1186, 2465
1187, 2467
1188, 2467
1189, 2457
1190, 2470
1191, 2470
1192, 2467
1193, 2467
1194, 2470
1195, 2470
1196, 2470
1197, 2467
1198, 2467
1199, 2465
1200, 2459
1201, 2470
1202, 2462
1203, 2459
1204, 2467
1205, 2467
1206, 2470
1207, 2470
1208, 2467
1209, 2459
1210, 2465
1211, 2465
1212, 2470
1213, 2470
1214, 2467
1215, 2465
1216, 2467
1217, 2470
1218, 2470
1219, 2467
1220, 2467
1221, 2467
1222, 2470
1223, 2470
1224, 2459
1225, 2456
1226, 2459
1227, 2470
1228, 2470
1229, 2467
1230, 2467
1231, 2464
1232, 2459
1233, 2467
1234, 2470
1235, 2465
1236, 2467
1237, 2470
1238, 2470
1239, 2467
1240, 2465
1241, 2467
1242, 2470
1243, 2470
1244, 2470
1245, 2470
1246, 2465
1247, 2470
1248, 2470
1249, 2470
1250, 2470
1251, 2470
1252, 2470
1253, 2470
1254, 2470
1255, 2467
1256, 2467
1257, 2457
1258, 2467
1259, 2470
1260, 2467
1261, 2470
1262, 2467
1263, 2465
1264, 2467
1265, 2470
1266, 2470
1267, 2467
1268, 2470
1269, 2470
1270, 2470
1271, 2467
1272, 2467
1273, 2467
1274, 2467
1275, 2470
1276, 2467
1277, 2467
1278, 2465
1279, 2457
1280, 2465
1281, 2470
1282, 2470
1283, 2467
1284, 2465
1285, 2467
1286, 2467
1287, 2470
1288, 2470
1289, 2459
1290, 2467
1291, 2470
1292, 2470
1293, 2470
1294, 2470
1295, 2459
1296, 2470
1297, 2470
1298, 2467
1299, 2467
1300, 2467
1301, 2470
1302, 2467
1303, 2465
1304, 2467
1305, 2470
1306, 2459
1307, 2467
1308, 2470
1309, 2467
1310, 2456
1311, 2459
1312, 2470
1313, 2467
1314, 2467
1315, 2470
1316, 2470
1317, 2470
1318, 2470
1319, 2467
1320, 2470
1321, 2459
1322, 2461
1323, 2456
1324, 2459
1325, 2470
1326, 2470
1327, 2467
1328, 2467
1329, 2470
1330, 2470
1331, 2470
1332, 2467
1333, 2470
1334, 2470
1335, 2459
1336, 2470
1337, 2470
1338, 2470
1339, 2470
1340, 2470
1341, 2470
1342, 2470
1343, 2467
1344, 2467
1345, 2467
1346, 2467
1347, 2470
1348, 2467
1349, 2467
1350, 2467
1351, 2470
1352, 2470
1353, 2456
1354, 2459
1355, 2461
1356, 2465
1357, 2467
1358, 2467
1359, 2470
1360, 2470
1361, 2467
1362, 2465
1363, 2470
1364, 2470
1365, 2470
1366, 2470
1367, 2467
1368, 2457
1369, 2467
1370, 2467
1371, 2467
1372, 2467
1373, 2467
1374, 2467
1375, 2470
1376, 2470
1377, 2470
1378, 2467
1379, 2467
1380, 2470
1381, 2470
1382, 2470
1383, 2470
1384, 2467
1385, 2467
1386, 2467
1387, 2470
1388, 2470
1389, 2467
1390, 2467
1391, 2467
1392, 2470
1393, 2467
1394, 2467
1395, 2467
1396, 2470
1397, 2470
1398, 2470
1399, 2470
1400, 2470
1401, 2467
1402, 2470
1403, 2467
1404, 2467
1405, 2467
1406, 2470
1407, 2470
1408, 2467
1409, 2467
1410, 2470
1411, 2470
1412, 2467
1413, 2467
1414, 2465
1415, 2470
1416, 2470
1417, 2467
1418, 2465
1419, 2465
1420, 2470
1421, 2445
1422, 2467
1423, 2467
1424, 2470
1425, 2470
1426, 2470
1427, 2467
1428, 2470
1429, 2470
1430, 2470
1431, 2470
1432, 2470
1433, 2470
1434, 2470
1435, 2470
1436, 2470
1437, 2467
1438, 2467
1439, 2461
1440, 2467
1441, 2467
1442, 2467
1443, 2467
1444, 2459
1445, 2465
1446, 2470
1447, 2470
1448, 2470
1449, 2459
1450, 2467
1451, 2467
1452, 2470
1453, 2470
1454, 2470
1455, 2470
1456, 2470
1457, 2470
1458, 2470
1459, 2470
1460, 2467
1461, 2467
1462, 2467
1463, 2467
1464, 2467
1465, 2467
1466, 2465
1467, 2467
1468, 2470
1469, 2470
1470, 2470
1471, 2467
1472, 2467
1473, 2470
1474, 2467
1475, 2470
1476, 2470
1477, 2467
1478, 2470
1479, 2470
1480, 2470
1481, 2456
1482, 2459
1483, 2461
1484, 2470
1485, 2467
1486, 2467
1487, 2465
1488, 2470
1489, 2470
1490, 2470
1491, 2467
1492, 2470
1493, 2470
1494, 2470
1495, 2467
1496, 2467
1497, 2470
1498, 2459
1499, 2467
1500, 2467
1501, 2459
1502, 2470
1503, 2470
1504, 2470
1505, 2470
1506, 2467
1507, 2464
1508, 2459
1509, 2467
1510, 2470
1511, 2467
1512, 2467
1513, 2457
1514, 2470
1515, 2467
1516, 2470
1517, 2470
1518, 2470
1519, 2470
1520, 2470
1521, 2467
1522, 2470
1523, 2470
1524, 2457
1525, 2470
1526, 2470
1527, 2467
1528, 2467
1529, 2470
1530, 2470
1531, 2467
1532, 2467
1533, 2465
1534, 2467
1535, 2470
1536, 2467
1537, 2467
1538, 2467
1539, 2470
1540, 2470
1541, 2470
1542, 2470
1543, 2470
1544, 2470
1545, 2459
1546, 2470
1547, 2470
1548, 2470
1549, 2467
1550, 2467
1551, 2459
1552, 2467
1553, 2470
1554, 2470
1555, 2467
1556, 2470
1557, 2470
1558, 2470
1559, 2470
1560, 2467
1561, 2467
1562, 2470
1563, 2470
1564, 2470
1565, 2467
1566, 2467
1567, 2470
1568, 2470
1569, 2470
1570, 2467
1571, 2467
1572, 2470
1573, 2467
1574, 2467
1575, 2467
1576, 2465
1577, 2459
1578, 2467
1579, 2470
1580, 2470
1581, 2465
1582, 2467
1583, 2467
1584, 2467
1585, 2470
1586, 2467
1587, 2465
1588, 2470
1589, 2470
1590, 2467
1591, 2467
1592, 2467
1593, 2467
1594, 2470
1595, 2470
1596, 2467
1597, 2465
1598, 2467
1599, 2467
1600, 2467
1601, 2465
1602, 2470
1603, 2467
1604, 2470
1605, 2470
1606, 2457
1607, 2470
1608, 2467
1609, 2459
1610, 2467
1611, 2467
1612, 2470
1613, 2470
1614, 2470
1615, 2467
1616, 2459
1617, 2467
1618, 2470
1619, 2470
1620, 2467
1621, 2467
1622, 2465
1623, 2470
1624, 2470
1625, 2467
1626, 2467
1627, 2465
1628, 2470
1629, 2467
1630, 2467
1631, 2470
1632, 2467
1633, 2467
1634, 2470
1635, 2470
1636, 2467
1637, 2470
1638, 2467
1639, 2467
1640, 2470
1641, 2470
1642, 2470
1643, 2467
1644, 2464
1645, 2459
1646, 2467
1647, 2470
1648, 2467
1649, 2467
1650, 2457
1651, 2467
1652, 2470
1653, 2470
1654, 2459
1655, 2467
1656, 2465
1657, 2465
1658, 2470
1659, 2470
1660, 2470
1661, 2467
1662, 2470
1663, 2470
1664, 2470
1665, 2467
1666, 2465
1667, 2464
1668, 2459
1669, 2470
1670, 2459
1671, 2462
1672, 2459
1673, 2459
1674, 2467
1675, 2467
1676, 2467
1677, 2470
1678, 2470
1679, 2467
1680, 2470
1681, 2470
1682, 2470
1683, 2470
1684, 2467
1685, 2470
1686, 2470
1687, 2470
1688, 2470
1689, 2465
1690, 2465
1691, 2470
1692, 2462
1693, 2459
1694, 2467
1695, 2467
1696, 2470
1697, 2467
1698, 2467
1699, 2467
1700, 2470
1701, 2470
1702, 2470
1703, 2470
1704, 2470
1705, 2459
1706, 2465
1707, 2470
1708, 2470
1709, 2470
1710, 2467
1711, 2465
1712, 2470
1713, 2467
1714, 2467
1715, 2465
1716, 2465
1717, 2470
1718, 2467
1719, 2467
1720, 2467
1721, 2465
1722, 2467
1723, 2470
1724, 2470
1725, 2467
1726, 2457
1727, 2470
1728, 2467
1729, 2470
1730, 2470
1731, 2470
1732, 2470
