voltages, filtered
-0.124588, -0.034375
-0.124588, -0.025243
-0.112500, -0.018844
-0.073012, -0.010474
-0.021437, 0.049939
-0.073012, 0.008088
-0.072207, 0.016803
-0.021437, 0.023472
-0.073012, 0.030735
-0.073012, -0.017339
-0.073012, -0.052827
-0.099606, -0.051144
-0.124588, -0.049949
-0.124588, -0.010208
-0.124588, 0.040783
-0.170522, 0.038389
-0.124588, -0.018889
-0.099606, 0.080717
-0.073012, 0.127304
-0.099606, 0.020192
-0.099606, -0.038366
-0.099606, -0.044389
-0.099606, -0.075256
-0.073012, -0.000859
-0.021437, -0.054499
-0.021437, -0.004557
-0.073012, -0.005681
-0.072207, -0.005596
0.030138, 0.000144
-0.021437, 0.053272
0.030138, 0.004835
0.030138, -0.059340
0.030138, -0.034345
0.030138, 0.024401
-0.021437, 0.033305
0.030138, 0.090508
0.080907, 0.048436
0.055925, 0.005553
0.055925, -0.032612
0.055925, -0.030323
0.080907, -0.021056
0.055925, 0.008133
-0.021437, 0.037999
0.030138, 0.014255
0.030138, -0.103330
0.030138, -0.057410
0.055925, -0.003761
0.030138, -0.004211
0.030138, 0.017944
-0.021437, 0.091469
-0.021437, 0.016627
0.030138, -0.019849
0.080907, -0.071086
0.055925, -0.081005
0.030138, -0.005311
-0.021437, 0.059288
-0.073012, 0.053059
-0.021437, 0.047153
-0.021437, 0.041929
-0.021437, 0.034050
-0.021437, 0.029043
-0.021437, 0.023886
-0.073012, 0.019700
-0.118947, -0.065514
-0.021437, -0.069306
-0.021437, -0.044124
-0.021437, 0.005063
0.030138, 0.003819
-0.021437, 0.003238
-0.021437, -0.050670
-0.021437, -0.079154
-0.021437, -0.053020
0.030138, -0.001425
0.055925, 0.001680
0.080907, 0.054801
0.080907, 0.057188
0.030138, 0.059666
-0.073818, 0.009176
-0.099606, 0.062345
-0.073012, 0.092636
-0.021437, 0.020616
-0.021437, -0.025833
-0.021437, -0.022395
-0.099606, -0.020331
-0.073012, -0.015924
-0.021437, -0.010850
0.030138, -0.005523
0.030138, -0.051080
0.030138, -0.099660
0.030138, -0.046929
-0.072207, -0.043869
-0.021437, -0.029736
-0.112500, 0.015751
-0.092353, 0.068901
0.030138, 0.022607
-0.021437, 0.027548
-0.021437, 0.079734
-0.021437, 0.030563
-0.021437, 0.031162
-0.021437, 0.032188
-0.073012, 0.005717
-0.072207, -0.019416
0.030138, -0.017557
0.030138, -0.016031
-0.072207, -0.066297
-0.073012, -0.023000
-0.073012, 0.002494
-0.099606, 0.024979
-0.073012, -0.007400
-0.072207, -0.011862
-0.021437, -0.019051
-0.021437, -0.023721
0.030138, -0.005699
0.055925, 0.038808
0.081713, 0.029994
0.106695, -0.030723
0.106695, -0.040176
0.106695, 0.052886
0.080907, -0.008855
0.055925, 0.030718
0.030138, 0.020103
0.030138, 0.011954
0.080907, 0.004251
0.080907, -0.052664
-0.021437, -0.008429
-0.073012, 0.034804
-0.073012, 0.005051
-0.048031, 0.002488
-0.073012, 0.001193
-0.073012, 0.025773
-0.020631, 0.003065
0.030138, -0.070312
0.030138, -0.017827
0.030138, -0.015221
0.030138, -0.009860
-0.021437, 0.021017
-0.021437, -0.000093
-0.021437, 0.008476
-0.021437, -0.037131
-0.073012, -0.031879
-0.073012, 0.023909
-0.021437, 0.079778
0.030138, 0.061125
0.030138, 0.041471
0.080907, -0.006119
0.080907, -0.054087
0.055925, -0.001018
0.055925, 0.000191
0.055925, 0.001382
0.030138, 0.001519
-0.021437, 0.001495
-0.021437, -0.052142
0.055925, -0.098602
0.080907, -0.001044
0.080907, -0.001636
0.080907, -0.002845
0.055925, 0.047490
0.081713, -0.006273
0.084130, -0.008021
0.106695, -0.009820
0.080907, -0.009844
-0.073012, 0.039193
-0.021437, 0.063795
0.030138, 0.091288
-0.021437, 0.091668
-0.073012, 0.038790
-0.112500, -0.065072
-0.112500, -0.088988
-0.118947, -0.061656
-0.099606, -0.010340
-0.021437, -0.008890
-0.072207, -0.007341
-0.112500, -0.085952
-0.176968, -0.058367
-0.215650, -0.005613
-0.173745, 0.048202
-0.124588, 0.050169
-0.099606, 0.053378
-0.124588, 0.055900
-0.124588, -0.044388
-0.124588, 0.009601
-0.124588, -0.077096
-0.175357, -0.054431
-0.124588, 0.069822
-0.124588, 0.023350
-0.124588, 0.024793
-0.118947, 0.026399
-0.124588, 0.027680
-0.276895, 0.026844
-0.225320, -0.027304
-0.124588, -0.025286
-0.173745, 0.075683
-0.124588, 0.070174
-0.112500, -0.035147
-0.021437, -0.040821
-0.021437, -0.045032
-0.021437, -0.079780
0.030138, -0.060643
0.030138, -0.067357
0.080907, -0.025181
0.055925, -0.032793
0.080907, 0.011124
0.080907, 0.030992
0.030138, 0.049176
0.030138, 0.066778
0.080907, 0.065373
0.081713, 0.062770
0.093801, 0.035731
0.080907, 0.011378
0.030138, -0.013593
0.055925, -0.010530
0.055925, 0.044259
0.030138, 0.049271
0.030138, -0.045499
0.080907, -0.089265
0.055925, -0.081082
-0.021437, -0.049604
0.030138, -0.066827
0.030138, -0.057584
-0.021437, -0.001202
0.030138, 0.055016
0.080907, 0.061093
-0.021437, 0.063223
-0.021437, 0.063424
0.030138, 0.012570
0.080907, 0.011715
0.080907, 0.007621
0.080907, 0.001193
-0.021437, -0.057267
-0.021437, -0.064871
0.055925, -0.019788
0.055925, 0.023815
0.030138, 0.013506
0.030138, 0.053181
0.030138, 0.044783
0.030138, 0.011843
0.080907, 0.004890
0.055925, -0.000793
-0.021437, -0.032503
-0.072207, -0.088796
0.030138, -0.091848
0.080907, -0.011418
0.080907, 0.015613
-0.021437, 0.017289
0.030138, 0.021998
0.080907, 0.004659
0.080907, 0.037482
0.080907, 0.047966
0.030138, 0.079024
0.055925, 0.063365
0.055925, -0.078278
0.080907, -0.014815
0.080907, 0.049392
0.030138, 0.009062
0.030138, -0.033281
-0.020631, -0.062545
0.030138, -0.052115
-0.073012, -0.045969
-0.099606, -0.017708
-0.073012, 0.072557
-0.021437, 0.031283
-0.021437, 0.000581
-0.021437, -0.054875
0.030138, -0.083688
0.030138, -0.032809
0.080907, 0.023042
0.084130, 0.055930
0.106695, 0.033519
0.106695, 0.038326
0.106695, 0.039561
0.080907, 0.039207
0.080907, -0.009630
0.055925, 0.040011
0.080907, 0.036756
0.080907, 0.033147
0.080907, 0.032610
0.030138, 0.019633
0.030138, -0.142968
0.080907, -0.102021
0.081713, -0.010851
0.080907, -0.071533
0.055925, -0.037638
0.055925, -0.041286
0.080907, 0.035233
0.080907, 0.019371
0.080907, 0.003922
0.080907, 0.039971
0.081713, 0.026110
0.106695, 0.063203
0.184057, 0.026915
0.132482, 0.041574
0.132482, 0.030624
0.081713, -0.027563
0.106695, -0.034519
0.132482, 0.012843
0.106695, 0.010350
0.081713, 0.020011
0.080907, 0.006622
0.055925, -0.043038
0.080907, -0.013827
0.080907, -0.008001
0.080907, -0.030276
0.081713, -0.026303
0.081713, 0.029376
0.106695, 0.010739
0.080907, -0.060992
0.080907, -0.005126
0.080907, 0.000571
0.030138, -0.045586
0.055925, 0.010050
0.080907, 0.065145
0.081713, -0.034204
0.081713, -0.033672
0.081713, 0.017949
0.055925, 0.067818
0.055925, 0.066309
0.080907, 0.063565
0.055925, -0.042426
0.080907, -0.046186
0.055925, 0.028908
0.030138, 0.024130
0.030138, -0.004842
0.030138, -0.007740
0.030138, -0.011415
-0.021437, -0.014849
0.030138, 0.033145
0.030138, 0.007302
-0.021437, -0.073251
-0.021437, -0.126424
-0.021437, -0.022791
-0.021437, 0.029715
-0.021437, 0.031559
-0.073012, -0.068477
-0.021437, -0.014910
-0.073012, 0.040448
-0.021437, 0.043580
-0.073012, 0.049076
-0.073012, 0.002373
-0.072207, 0.030185
-0.021437, 0.033499
-0.021437, 0.064261
-0.021437, 0.066842
-0.112500, 0.017332
-0.073012, 0.017173
-0.021437, -0.030981
-0.021437, 0.020402
0.030138, -0.083460
0.030138, -0.108577
-0.021437, -0.084360
0.055925, -0.035778
0.080907, -0.038162
0.080907, -0.043763
0.055925, 0.003195
0.080907, -0.000919
0.055925, 0.046520
0.030138, 0.044101
0.030138, 0.061872
0.030138, 0.057394
0.030138, 0.053538
-0.021437, 0.022111
-0.021437, 0.017940
-0.021437, -0.009751
0.030138, 0.012430
0.030138, 0.010122
0.030138, 0.007973
0.055925, -0.047945
0.030138, -0.051912
0.030138, -0.002120
-0.021437, -0.004314
0.030138, -0.007327
0.055925, -0.033221
0.055925, -0.033940
-0.073012, -0.010902
-0.099606, -0.014875
-0.123782, -0.014571
-0.112500, -0.015814
-0.123782, -0.014303
-0.092353, 0.009812
-0.021437, 0.087795
-0.073012, 0.036573
-0.073012, 0.034130
-0.021437, -0.016906
-0.021437, 0.009330
-0.021437, 0.035243
-0.021437, 0.010271
-0.021437, -0.013535
-0.021437, -0.014235
-0.073012, -0.038143
-0.021437, -0.011573
-0.073012, -0.009114
-0.099606, -0.009003
-0.112500, -0.005011
-0.021437, -0.001512
-0.021437, 0.025379
0.030138, 0.001086
0.080907, 0.004614
-0.021437, 0.004497
-0.021437, -0.046940
-0.021437, -0.016979
-0.021437, 0.008072
-0.021437, 0.009328
-0.021437, 0.011057
-0.021437, 0.013995
-0.099606, -0.009947
-0.124588, -0.007842
-0.124588, 0.019091
-0.073012, -0.003321
-0.021437, 0.027769
-0.073012, 0.007979
-0.021437, -0.013855
-0.021437, -0.007200
0.030138, -0.001127
0.055925, 0.006232
0.080907, -0.037262
-0.021437, 0.021871
-0.020631, 0.027210
0.055925, -0.017182
-0.021437, -0.008105
-0.021437, -0.000803
-0.021437, 0.008656
0.055925, 0.013898
0.080907, -0.030877
0.030138, 0.025964
0.030138, -0.022406
0.055925, 0.032846
0.080907, -0.017948
0.030138, -0.018063
0.080907, -0.019186
0.030138, 0.030154
0.030138, 0.025833
0.055925, 0.020821
0.055925, -0.075696
0.030138, -0.044745
-0.021437, -0.000249
-0.073012, -0.010185
-0.099606, 0.031298
-0.124588, 0.022539
-0.124588, -0.036451
-0.124588, 0.033861
-0.021437, 0.051770
-0.020631, 0.047463
-0.073012, 0.015322
-0.112500, 0.035490
-0.021437, 0.007582
-0.021437, -0.018466
-0.073012, -0.020498
-0.021437, -0.020242
-0.072207, -0.018425
-0.021437, -0.068155
-0.099606, -0.064138
-0.073012, -0.060490
-0.021437, -0.001396
-0.124588, 0.005357
-0.073012, 0.010576
-0.124588, 0.044783
-0.112500, 0.026701
-0.124588, 0.036240
-0.099606, -0.006960
-0.073012, 0.053154
-0.073012, 0.086301
-0.073012, 0.093473
-0.124588, -0.029347
-0.124588, -0.051202
-0.175357, -0.070674
-0.124588, -0.056210
-0.099606, -0.063832
-0.124588, -0.029345
-0.099606, 0.041476
-0.073012, -0.009861
-0.099606, -0.012456
-0.099606, 0.035863
-0.122170, 0.033543
-0.124588, 0.029616
-0.124588, 0.025321
-0.170522, 0.021030
-0.099606, 0.016240
-0.099606, -0.037566
-0.099606, 0.010019
-0.021437, -0.043941
-0.021437, -0.071833
-0.124588, -0.087919
-0.122170, 0.001681
-0.021437, 0.003263
-0.021437, 0.056832
-0.021437, 0.108819
-0.073012, 0.007444
-0.124588, 0.008763
-0.227738, 0.011549
-0.215650, 0.014311
-0.226932, 0.018931
-0.215650, 0.022166
-0.124588, 0.025481
-0.099606, -0.050138
-0.073012, -0.074182
-0.021437, -0.074709
-0.073012, -0.024599
-0.173745, 0.022080
-0.202756, -0.035337
-0.124588, 0.011775
-0.118947, 0.006729
-0.124588, 0.050998
-0.118947, 0.067665
-0.112500, 0.084562
-0.073012, -0.025460
-0.021437, -0.033321
0.030138, 0.035004
0.055925, -0.049911
0.030138, -0.057540
-0.021437, -0.063900
0.030138, 0.007353
0.055925, 0.031619
0.055925, -0.021554
0.030138, -0.020568
0.030138, 0.006469
0.055925, 0.035355
0.055925, -0.010224
0.030138, 0.047747
-0.073012, 0.004157
-0.021437, 0.012980
-0.021437, 0.048342
0.030138, 0.057312
0.080907, 0.043431
0.080907, 0.001298
0.055925, -0.041454
0.080907, -0.059364
0.080907, -0.078087
0.080907, -0.071619
0.055925, -0.065788
0.030138, 0.041414
-0.073012, 0.044080
-0.073012, -0.006781
-0.021437, -0.043370
-0.099606, 0.048210
-0.099606, 0.047043
-0.073012, -0.003629
-0.073012, 0.048537
-0.073012, -0.003284
-0.021437, 0.047599
-0.021437, -0.029908
-0.124588, -0.002687
-0.173745, 0.049482
-0.124588, -0.050657
-0.118947, 0.006203
-0.021437, -0.041279
-0.021437, -0.022966
-0.021437, -0.032486
0.030138, -0.001922
0.030138, 0.030662
0.055925, 0.036278
0.030138, 0.038942
0.080907, -0.010632
0.081713, -0.007853
0.080907, -0.057509
0.080907, -0.006189
0.081713, 0.018288
0.106695, -0.005862
0.106695, 0.017477
0.081713, 0.040411
0.081713, 0.011168
0.106695, 0.008435
0.081713, -0.017611
0.080907, -0.024194
0.080907, -0.027609
0.080907, -0.076203
0.055925, -0.009347
0.080907, -0.010736
0.080907, -0.011748
0.080907, 0.065216
0.080907, 0.064528
0.080907, -0.035930
0.080907, -0.030580
0.080907, 0.073938
0.030138, 0.080057
-0.020631, 0.083008
0.030138, 0.036326
-0.020631, -0.008824
-0.021437, -0.107595
-0.073012, -0.089907
-0.021437, -0.097072
0.080907, -0.079471
0.106695, 0.014130
0.081713, 0.038554
0.080907, 0.063529
0.080907, 0.113409
0.055925, 0.059898
-0.021437, -0.047217
-0.021437, -0.082566
-0.021437, -0.011000
-0.021437, -0.013037
0.030138, -0.027263
-0.021437, -0.030297
-0.021437, -0.037479
-0.021437, -0.010949
0.030138, 0.030057
0.030138, 0.068887
-0.020631, 0.080522
0.030138, 0.041090
0.080907, -0.020477
0.030138, 0.020705
0.030138, 0.034135
0.030138, 0.024417
0.055925, -0.009846
0.030138, -0.015698
0.030138, 0.002642
0.055925, -0.000371
0.080907, -0.028795
0.080907, -0.133460
0.080907, -0.081221
-0.021437, -0.079288
0.030138, -0.024971
0.093801, 0.032662
0.106695, 0.038615
0.084130, 0.020284
0.055925, 0.052480
0.055925, 0.061631
0.081713, 0.071366
0.132482, 0.059318
0.184057, 0.046382
0.080907, -0.046492
-0.021437, -0.040022
-0.021437, 0.022189
0.030138, -0.044163
0.080907, -0.036008
0.080907, -0.001184
0.055925, 0.002440
0.055925, 0.006409
-0.021437, 0.058178
0.030138, 0.055975
0.030138, -0.046449
0.055925, -0.102439
0.030138, -0.059173
0.030138, -0.063459
-0.021437, 0.023658
-0.073012, 0.010686
0.030138, -0.001410
0.030138, 0.039324
0.030138, 0.024706
0.055925, 0.037366
0.081713, -0.002767
0.081713, 0.034820
0.080907, 0.021582
0.055925, 0.009202
0.030138, -0.000461
-0.019020, -0.008718
-0.072207, 0.009002
0.030138, 0.005687
0.030138, -0.020295
0.055925, -0.022100
0.055925, 0.003625
-0.021437, -0.020637
-0.072207, -0.019068
-0.021437, -0.015617
-0.021437, -0.008458
-0.021437, -0.027205
-0.021437, 0.003887
0.030138, 0.011912
0.055925, 0.020756
0.055925, 0.025547
0.080907, 0.029743
0.080907, 0.036814
0.055925, 0.041807
0.055925, -0.004564
0.055925, -0.052068
0.055925, 0.001244
0.080907, -0.049375
0.080907, -0.049101
0.030138, -0.100545
-0.020631, -0.050016
0.030138, 0.054242
-0.021437, 0.082622
-0.021437, 0.057808
0.030138, 0.060586
0.030138, 0.062984
-0.021437, 0.037238
-0.073012, -0.041508
-0.021437, -0.039180
-0.021437, -0.035881
-0.021437, -0.035042
-0.021437, 0.017814
-0.021437, -0.033175
-0.021437, -0.032468
-0.021437, -0.031789
-0.124588, 0.019701
-0.099606, 0.018398
-0.073012, -0.032120
-0.073012, 0.015027
-0.073012, 0.062764
-0.073012, 0.008783
-0.072207, 0.004648
-0.021437, -0.000427
-0.021437, 0.020119
-0.021437, -0.011531
-0.021437, -0.017271
0.030138, 0.003382
0.030138, 0.021027
0.055925, 0.015187
-0.021437, 0.010087
-0.118947, -0.097873
-0.099606, -0.048555
-0.118947, 0.015078
-0.073012, 0.026787
-0.021437, 0.006241
-0.073012, -0.020484
-0.170522, -0.019604
-0.202756, 0.007978
-0.173745, 0.063367
-0.124588, 0.118579
-0.092353, 0.019183
-0.021437, -0.077053
-0.021437, -0.073095
-0.021437, -0.019229
-0.021437, 0.035273
-0.021437, 0.038483
-0.021437, 0.015892
-0.021437, 0.018904
-0.021437, -0.055466
-0.112500, -0.004069
-0.099606, -0.006301
-0.112500, 0.021409
-0.123782, -0.004894
-0.099606, -0.002895
-0.099606, -0.052938
-0.124588, -0.104842
-0.124588, -0.000515
-0.124588, 0.000638
-0.073012, 0.002792
-0.021437, 0.030377
0.055925, 0.058936
0.081713, 0.061659
0.106695, 0.062193
0.132482, 0.039073
0.132482, 0.014668
0.106695, -0.033110
0.081713, -0.085152
0.080907, 0.017850
0.081713, 0.018391
0.132482, 0.045379
0.132482, 0.045595
0.084130, -0.033623
0.106695, -0.086506
0.132482, -0.036782
0.081713, -0.040238
0.080907, -0.043974
0.030138, -0.046956
0.080907, 0.000812
0.030138, 0.024214
0.055925, 0.020063
0.030138, 0.043059
0.030138, 0.040335
0.055925, 0.013936
0.080907, 0.011641
0.055925, 0.012114
0.080907, 0.011626
0.030138, 0.038294
0.030138, 0.038544
0.030138, -0.008682
0.055925, -0.053261
0.030138, 0.004662
0.030138, -0.041236
0.055925, -0.033902
0.080907, 0.025588
-0.019020, 0.032920
-0.021437, -0.014056
-0.073012, -0.058305
-0.021437, -0.000054
-0.021437, 0.007372
0.055925, 0.014501
0.081713, 0.020557
0.081713, 0.024050
0.081713, 0.026780
0.080907, 0.029777
0.055925, -0.071078
0.080907, -0.046346
-0.099606, -0.019978
-0.073012, -0.020997
-0.072207, -0.019555
-0.021437, -0.020545
-0.021437, -0.019982
-0.021437, 0.029654
-0.099606, 0.027812
-0.021437, 0.025656
0.030138, 0.026968
0.030138, 0.078390
0.055925, 0.077813
0.055925, 0.104694
0.055925, 0.025452
0.030138, -0.071883
-0.021437, -0.050699
-0.021437, -0.067571
-0.072207, -0.018690
-0.021437, 0.035258
-0.021437, -0.011741
-0.021437, -0.105571
-0.019020, -0.132822
-0.021437, -0.097414
-0.021437, -0.044072
-0.021437, -0.009742
0.055925, 0.064330
0.080907, 0.069174
0.080907, 0.072594
0.055925, 0.075094
0.080907, 0.075674
0.080907, 0.077227
0.106695, 0.074823
0.106695, 0.073670
0.080907, -0.020809
0.030138, -0.012133
0.030138, -0.031154
0.030138, -0.048590
0.080907, -0.032342
0.080907, -0.042944
0.030138, -0.078115
0.030138, -0.089476
0.030138, -0.101298
0.055925, -0.062024
0.080907, -0.022205
0.055925, 0.042259
0.030138, 0.054623
0.055925, 0.066883
0.055925, 0.080802
0.030138, 0.068725
-0.019020, 0.029926
-0.019020, -0.003430
0.030138, -0.010468
0.055925, -0.014381
0.080907, 0.032844
0.030138, 0.029166
0.030138, -0.023282
0.030138, 0.000222
0.080907, 0.028075
0.080907, -0.018980
0.080907, -0.016616
0.080907, -0.061749
0.080907, -0.004355
-0.021437, -0.049122
0.030138, -0.017004
0.030138, -0.033462
0.055925, -0.027087
0.080907, 0.005953
0.080907, 0.037168
0.084130, 0.017351
0.106695, 0.047630
0.106695, 0.001540
0.081713, 0.004083
0.080907, 0.004373
0.030138, 0.032263
-0.021437, 0.005936
0.030138, 0.005682
0.081713, 0.033634
0.106695, 0.059277
0.132482, -0.041487
0.093801, -0.046532
0.080907, -0.099512
0.055925, -0.048189
0.030138, -0.048740
0.030138, 0.028954
0.030138, 0.056098
0.055925, 0.057654
0.030138, 0.060797
0.030138, 0.060129
0.030138, 0.037645
0.080907, 0.066545
0.080907, -0.109616
0.055925, -0.080097
0.055925, -0.075810
0.030138, -0.021715
0.080907, -0.017326
0.080907, -0.012573
0.030138, -0.088261
0.030138, -0.008364
0.030138, 0.046862
-0.021437, 0.048546
-0.021437, 0.075874
0.030138, 0.077101
0.055925, 0.075261
0.030138, 0.047518
-0.021437, -0.007753
-0.021437, -0.011147
0.030138, -0.063369
0.030138, -0.015795
-0.021437, -0.023020
0.030138, -0.030358
0.030138, -0.033178
0.030138, -0.041686
0.030138, -0.047635
0.030138, -0.052505
0.030138, 0.019591
-0.020631, 0.038891
-0.021437, 0.033309
-0.099606, 0.004012
-0.173745, 0.023993
-0.124588, 0.021192
-0.124588, 0.047077
-0.112500, 0.043890
-0.021437, 0.017720
0.030138, -0.032089
-0.021437, -0.032927
-0.021437, -0.033285
-0.019020, 0.019364
0.080907, 0.020970
0.030138, -0.027084
-0.021437, -0.027515
-0.021437, -0.024989
-0.021437, 0.004111
0.030138, 0.033464
0.030138, 0.012728
0.030138, -0.010585
0.030138, 0.018091
0.030138, 0.020270
-0.021437, -0.004582
-0.021437, -0.054173
-0.021437, -0.053491
-0.021437, -0.004945
-0.021437, 0.020925
-0.021437, 0.045548
-0.021437, -0.007557
-0.073012, -0.010118
-0.099606, -0.012183
-0.073012, 0.035742
-0.021437, 0.034183
0.030138, 0.030771
0.030138, 0.028799
0.055925, 0.024555
0.055925, -0.080464
-0.021437, -0.032996
-0.073012, -0.037442
-0.021437, -0.013588
-0.020631, 0.011530
0.055925, 0.009643
0.030138, 0.013363
-0.021437, 0.033032
-0.124588, 0.031342
-0.021437, 0.005763
0.080907, 0.009085
0.030138, -0.040975
0.030138, -0.093120
0.030138, -0.039727
0.030138, 0.014817
-0.021437, 0.039988
-0.020631, 0.066818
0.030138, 0.029601
-0.021437, 0.019523
0.030138, -0.004496
0.030138, -0.026005
0.055925, -0.023420
0.055925, -0.020641
0.055925, 0.006649
0.055925, -0.016958
-0.021437, -0.016865
-0.073012, -0.015183
-0.021437, 0.034128
-0.021437, 0.035147
-0.021437, 0.009802
0.030138, 0.011298
0.030138, -0.013543
-0.021437, 0.037276
0.030138, 0.035345
0.055925, -0.013638
0.080907, -0.011658
0.055925, -0.010288
-0.021437, -0.060808
-0.021437, -0.059016
0.030138, -0.003236
0.080907, 0.027288
0.055925, 0.004636
-0.020631, -0.043588
0.030138, -0.040408
0.080907, 0.018515
0.080907, 0.024659
0.055925, -0.021618
0.055925, 0.035536
-0.020631, 0.041011
-0.021437, 0.045747
-0.021437, 0.051370
-0.021437, 0.057423
-0.021437, 0.063001
-0.021437, 0.016610
-0.021437, 0.018271
-0.021437, -0.057579
0.030138, -0.130374
0.030138, -0.080079
0.080907, -0.080976
0.055925, -0.070319
0.055925, 0.015821
0.080907, 0.063677
0.080907, 0.007505
0.080907, 0.003185
0.080907, 0.001457
0.081713, 0.095678
0.082519, 0.039832
0.080907, -0.016310
0.080907, -0.019958
0.080907, -0.022273
0.080907, 0.027183
0.055925, 0.024980
0.106695, 0.024734
0.132482, 0.026570
0.081713, 0.027279
0.080907, -0.024169
0.055925, -0.022214
0.030138, -0.019171
0.080907, -0.015013
0.080907, -0.009407
